==== Training 784x10x10 ANN ======
==== Training 784x40x40x10 ANN ======
Epoch 0: 8819 / 10000
Epoch 1: 9119 / 10000
Epoch 2: 9197 / 10000
Epoch 3: 9302 / 10000
Epoch 4: 9352 / 10000
Epoch 5: 9346 / 10000
Epoch 6: 9371 / 10000
Epoch 7: 9384 / 10000
Epoch 8: 9424 / 10000
Epoch 9: 9456 / 10000
Epoch 10: 9457 / 10000
Epoch 11: 9468 / 10000
Epoch 12: 9459 / 10000
Epoch 13: 9480 / 10000
Epoch 14: 9494 / 10000
Epoch 15: 9499 / 10000
Epoch 16: 9500 / 10000
Epoch 17: 9483 / 10000
Epoch 18: 9482 / 10000
Epoch 19: 9497 / 10000
Epoch 20: 9483 / 10000
Epoch 21: 9513 / 10000
Epoch 22: 9505 / 10000
Epoch 23: 9516 / 10000
Epoch 24: 9505 / 10000
Epoch 25: 9515 / 10000
Epoch 26: 9520 / 10000
Epoch 27: 9505 / 10000
Epoch 28: 9497 / 10000
Epoch 29: 9512 / 10000
Epoch 30: 9515 / 10000
Epoch 31: 9513 / 10000
Epoch 32: 9517 / 10000
Epoch 33: 9521 / 10000
Epoch 34: 9520 / 10000
Epoch 35: 9526 / 10000
Epoch 36: 9518 / 10000
Epoch 37: 9525 / 10000
Epoch 38: 9528 / 10000
Epoch 39: 9505 / 10000
Epoch 40: 9540 / 10000
Epoch 41: 9513 / 10000
Epoch 42: 9524 / 10000
Epoch 43: 9522 / 10000
Epoch 44: 9519 / 10000
Epoch 45: 9522 / 10000
Epoch 46: 9526 / 10000
Epoch 47: 9545 / 10000
Epoch 48: 9539 / 10000
Epoch 49: 9530 / 10000
==== Training 784x40x40x10 ANN DONE... ======
==== Training 784x40x50x10 ANN ======
Epoch 0: 8842 / 10000
Epoch 1: 9109 / 10000
Epoch 2: 9236 / 10000
Epoch 3: 9261 / 10000
Epoch 4: 9351 / 10000
Epoch 5: 9405 / 10000
Epoch 6: 9402 / 10000
Epoch 7: 9412 / 10000
Epoch 8: 9430 / 10000
Epoch 9: 9471 / 10000
Epoch 10: 9479 / 10000
Epoch 11: 9476 / 10000
Epoch 12: 9489 / 10000
Epoch 13: 9500 / 10000
Epoch 14: 9484 / 10000
Epoch 15: 9495 / 10000
Epoch 16: 9484 / 10000
Epoch 17: 9516 / 10000
Epoch 18: 9509 / 10000
Epoch 19: 9496 / 10000
Epoch 20: 9508 / 10000
Epoch 21: 9529 / 10000
Epoch 22: 9521 / 10000
Epoch 23: 9533 / 10000
Epoch 24: 9506 / 10000
Epoch 25: 9529 / 10000
Epoch 26: 9530 / 10000
Epoch 27: 9528 / 10000
Epoch 28: 9527 / 10000
Epoch 29: 9537 / 10000
Epoch 30: 9527 / 10000
Epoch 31: 9532 / 10000
Epoch 32: 9526 / 10000
Epoch 33: 9533 / 10000
Epoch 34: 9568 / 10000
Epoch 35: 9547 / 10000
Epoch 36: 9545 / 10000
Epoch 37: 9552 / 10000
Epoch 38: 9548 / 10000
Epoch 39: 9553 / 10000
Epoch 40: 9537 / 10000
Epoch 41: 9552 / 10000
Epoch 42: 9550 / 10000
Epoch 43: 9529 / 10000
Epoch 44: 9537 / 10000
Epoch 45: 9558 / 10000
Epoch 46: 9530 / 10000
Epoch 47: 9555 / 10000
Epoch 48: 9534 / 10000
Epoch 49: 9554 / 10000
==== Training 784x40x50x10 ANN DONE... ======
==== Training 784x50x10x10 ANN ======
Epoch 0: 8437 / 10000
Epoch 1: 8977 / 10000
Epoch 2: 9099 / 10000
Epoch 3: 9175 / 10000
Epoch 4: 9194 / 10000
Epoch 5: 9233 / 10000
Epoch 6: 9204 / 10000
Epoch 7: 9315 / 10000
Epoch 8: 9307 / 10000
Epoch 9: 9349 / 10000
Epoch 10: 9371 / 10000
Epoch 11: 9367 / 10000
Epoch 12: 9321 / 10000
Epoch 13: 9354 / 10000
Epoch 14: 9380 / 10000
Epoch 15: 9399 / 10000
Epoch 16: 9398 / 10000
Epoch 17: 9395 / 10000
Epoch 18: 9392 / 10000
Epoch 19: 9396 / 10000
Epoch 20: 9421 / 10000
Epoch 21: 9419 / 10000
Epoch 22: 9386 / 10000
Epoch 23: 9399 / 10000
Epoch 24: 9434 / 10000
Epoch 25: 9421 / 10000
Epoch 26: 9420 / 10000
Epoch 27: 9423 / 10000
Epoch 28: 9434 / 10000
Epoch 29: 9447 / 10000
Epoch 30: 9385 / 10000
Epoch 31: 9426 / 10000
Epoch 32: 9437 / 10000
Epoch 33: 9415 / 10000
Epoch 34: 9416 / 10000
Epoch 35: 9407 / 10000
Epoch 36: 9426 / 10000
Epoch 37: 9401 / 10000
Epoch 38: 9438 / 10000
Epoch 39: 9419 / 10000
Epoch 40: 9436 / 10000
Epoch 41: 9432 / 10000
Epoch 42: 9427 / 10000
Epoch 43: 9432 / 10000
Epoch 44: 9385 / 10000
Epoch 45: 9442 / 10000
Epoch 46: 9414 / 10000
Epoch 47: 9438 / 10000
Epoch 48: 9435 / 10000
Epoch 49: 9438 / 10000
==== Training 784x50x10x10 ANN DONE... ======
==== Training 784x50x20x10 ANN ======
Epoch 0: 8717 / 10000
Epoch 1: 9031 / 10000
Epoch 2: 9131 / 10000
Epoch 3: 9240 / 10000
Epoch 4: 9266 / 10000
Epoch 5: 9346 / 10000
Epoch 6: 9319 / 10000
Epoch 7: 9329 / 10000
Epoch 8: 9372 / 10000
Epoch 9: 9395 / 10000
Epoch 10: 9390 / 10000
Epoch 11: 9405 / 10000
Epoch 12: 9417 / 10000
Epoch 13: 9427 / 10000
Epoch 14: 9455 / 10000
Epoch 15: 9439 / 10000
Epoch 16: 9442 / 10000
Epoch 17: 9445 / 10000
Epoch 18: 9440 / 10000
Epoch 19: 9447 / 10000
Epoch 20: 9457 / 10000
Epoch 21: 9455 / 10000
Epoch 22: 9462 / 10000
Epoch 23: 9442 / 10000
Epoch 24: 9461 / 10000
Epoch 25: 9478 / 10000
Epoch 26: 9464 / 10000
Epoch 27: 9482 / 10000
Epoch 28: 9479 / 10000
Epoch 29: 9479 / 10000
Epoch 30: 9492 / 10000
Epoch 31: 9475 / 10000
Epoch 32: 9480 / 10000
Epoch 33: 9475 / 10000
Epoch 34: 9459 / 10000
Epoch 35: 9482 / 10000
Epoch 36: 9486 / 10000
Epoch 37: 9482 / 10000
Epoch 38: 9485 / 10000
Epoch 39: 9487 / 10000
Epoch 40: 9477 / 10000
Epoch 41: 9490 / 10000
Epoch 42: 9488 / 10000
Epoch 43: 9484 / 10000
Epoch 44: 9483 / 10000
Epoch 45: 9472 / 10000
Epoch 46: 9489 / 10000
Epoch 47: 9489 / 10000
Epoch 48: 9485 / 10000
Epoch 49: 9489 / 10000
==== Training 784x50x20x10 ANN DONE... ======
==== Training 784x50x30x10 ANN ======
Epoch 0: 8812 / 10000
Epoch 1: 9100 / 10000
Epoch 2: 9192 / 10000
Epoch 3: 9226 / 10000
Epoch 4: 9280 / 10000
Epoch 5: 9338 / 10000
Epoch 6: 9343 / 10000
Epoch 7: 9354 / 10000
Epoch 8: 9383 / 10000
Epoch 9: 9387 / 10000
Epoch 10: 9395 / 10000
Epoch 11: 9407 / 10000
Epoch 12: 9407 / 10000
Epoch 13: 9453 / 10000
Epoch 14: 9437 / 10000
Epoch 15: 9457 / 10000
Epoch 16: 9454 / 10000
Epoch 17: 9456 / 10000
Epoch 18: 9466 / 10000
Epoch 19: 9452 / 10000
Epoch 20: 9465 / 10000
Epoch 21: 9462 / 10000
Epoch 22: 9451 / 10000
Epoch 23: 9473 / 10000
Epoch 24: 9475 / 10000
Epoch 25: 9484 / 10000
Epoch 26: 9483 / 10000
Epoch 27: 9471 / 10000
Epoch 28: 9476 / 10000
Epoch 29: 9469 / 10000
Epoch 30: 9484 / 10000
Epoch 31: 9499 / 10000
Epoch 32: 9509 / 10000
Epoch 33: 9490 / 10000
Epoch 34: 9475 / 10000
Epoch 35: 9489 / 10000
Epoch 36: 9503 / 10000
Epoch 37: 9500 / 10000
Epoch 38: 9502 / 10000
Epoch 39: 9511 / 10000
Epoch 40: 9507 / 10000
Epoch 41: 9501 / 10000
Epoch 42: 9519 / 10000
Epoch 43: 9508 / 10000
Epoch 44: 9516 / 10000
Epoch 45: 9510 / 10000
Epoch 46: 9504 / 10000
Epoch 47: 9520 / 10000
Epoch 48: 9520 / 10000
Epoch 49: 9521 / 10000
==== Training 784x50x30x10 ANN DONE... ======
==== Training 784x50x40x10 ANN ======
Epoch 0: 8813 / 10000
Epoch 1: 9121 / 10000
Epoch 2: 9217 / 10000
Epoch 3: 9285 / 10000
Epoch 4: 9337 / 10000
Epoch 5: 9350 / 10000
Epoch 6: 9425 / 10000
Epoch 7: 9440 / 10000
Epoch 8: 9434 / 10000
Epoch 9: 9472 / 10000
Epoch 10: 9479 / 10000
Epoch 11: 9491 / 10000
Epoch 12: 9485 / 10000
Epoch 13: 9488 / 10000
Epoch 14: 9492 / 10000
Epoch 15: 9500 / 10000
Epoch 16: 9505 / 10000
Epoch 17: 9504 / 10000
Epoch 18: 9487 / 10000
Epoch 19: 9518 / 10000
Epoch 20: 9528 / 10000
Epoch 21: 9517 / 10000
Epoch 22: 9531 / 10000
Epoch 23: 9519 / 10000
Epoch 24: 9521 / 10000
Epoch 25: 9521 / 10000
Epoch 26: 9526 / 10000
Epoch 27: 9530 / 10000
Epoch 28: 9530 / 10000
Epoch 29: 9520 / 10000
Epoch 30: 9536 / 10000
Epoch 31: 9541 / 10000
Epoch 32: 9535 / 10000
Epoch 33: 9513 / 10000
Epoch 34: 9532 / 10000
Epoch 35: 9535 / 10000
Epoch 36: 9539 / 10000
Epoch 37: 9537 / 10000
Epoch 38: 9556 / 10000
Epoch 39: 9537 / 10000
Epoch 40: 9552 / 10000
Epoch 41: 9553 / 10000
Epoch 42: 9546 / 10000
Epoch 43: 9555 / 10000
Epoch 44: 9557 / 10000
Epoch 45: 9555 / 10000
Epoch 46: 9551 / 10000
Epoch 47: 9565 / 10000
Epoch 48: 9556 / 10000
Epoch 49: 9552 / 10000
==== Training 784x50x40x10 ANN DONE... ======
==== Training 784x50x50x10 ANN ======
Epoch 0: 8906 / 10000
Epoch 1: 9141 / 10000
Epoch 2: 9244 / 10000
Epoch 3: 9344 / 10000
Epoch 4: 9409 / 10000
Epoch 5: 9396 / 10000
Epoch 6: 9441 / 10000
Epoch 7: 9427 / 10000
Epoch 8: 9441 / 10000
Epoch 9: 9490 / 10000
Epoch 10: 9508 / 10000
Epoch 11: 9488 / 10000
Epoch 12: 9520 / 10000
Epoch 13: 9509 / 10000
Epoch 14: 9519 / 10000
Epoch 15: 9507 / 10000
Epoch 16: 9532 / 10000
Epoch 17: 9543 / 10000
Epoch 18: 9541 / 10000
Epoch 19: 9540 / 10000
Epoch 20: 9538 / 10000
Epoch 21: 9541 / 10000
Epoch 22: 9541 / 10000
Epoch 23: 9552 / 10000
Epoch 24: 9540 / 10000
Epoch 25: 9549 / 10000
Epoch 26: 9560 / 10000
Epoch 27: 9549 / 10000
Epoch 28: 9551 / 10000
Epoch 29: 9553 / 10000
Epoch 30: 9556 / 10000
Epoch 31: 9557 / 10000
Epoch 32: 9557 / 10000
Epoch 33: 9569 / 10000
Epoch 34: 9559 / 10000
Epoch 35: 9560 / 10000
Epoch 36: 9553 / 10000
Epoch 37: 9558 / 10000
Epoch 38: 9563 / 10000
Epoch 39: 9558 / 10000
Epoch 40: 9556 / 10000
Epoch 41: 9563 / 10000
Epoch 42: 9545 / 10000
Epoch 43: 9552 / 10000
Epoch 44: 9556 / 10000
Epoch 45: 9546 / 10000
Epoch 46: 9558 / 10000
Epoch 47: 9566 / 10000
Epoch 48: 9564 / 10000
Epoch 49: 9555 / 10000
==== Training 784x50x50x10 ANN DONE... ======




==== Training 784x10x10x10 ANN ======
Epoch 0: 6843 / 10000
Epoch 1: 8135 / 10000
Epoch 2: 8521 / 10000
Epoch 3: 8731 / 10000
Epoch 4: 8839 / 10000
Epoch 5: 8929 / 10000
Epoch 6: 8986 / 10000
Epoch 7: 8987 / 10000
Epoch 8: 8956 / 10000
Epoch 9: 9048 / 10000
Epoch 10: 9051 / 10000
Epoch 11: 9088 / 10000
Epoch 12: 9105 / 10000
Epoch 13: 9133 / 10000
Epoch 14: 9118 / 10000
Epoch 15: 9123 / 10000
Epoch 16: 9102 / 10000
Epoch 17: 9126 / 10000
Epoch 18: 9129 / 10000
Epoch 19: 9128 / 10000
Epoch 20: 9135 / 10000
Epoch 21: 9121 / 10000
Epoch 22: 9124 / 10000
Epoch 23: 9147 / 10000
Epoch 24: 9160 / 10000
Epoch 25: 9143 / 10000
Epoch 26: 9145 / 10000
Epoch 27: 9144 / 10000
Epoch 28: 9156 / 10000
Epoch 29: 9177 / 10000
Epoch 30: 9178 / 10000
Epoch 31: 9154 / 10000
Epoch 32: 9166 / 10000
Epoch 33: 9178 / 10000
Epoch 34: 9179 / 10000
Epoch 35: 9172 / 10000
Epoch 36: 9177 / 10000
Epoch 37: 9188 / 10000
Epoch 38: 9185 / 10000
Epoch 39: 9162 / 10000
Epoch 40: 9175 / 10000
Epoch 41: 9184 / 10000
Epoch 42: 9187 / 10000
Epoch 43: 9197 / 10000
Epoch 44: 9187 / 10000
Epoch 45: 9189 / 10000
Epoch 46: 9178 / 10000
Epoch 47: 9218 / 10000
Epoch 48: 9201 / 10000
Epoch 49: 9186 / 10000
==== Training 784x10x10x10 ANN DONE... ======
==== Training 784x10x20x10 ANN ======
Epoch 0: 7904 / 10000
Epoch 1: 8619 / 10000
Epoch 2: 8819 / 10000
Epoch 3: 8937 / 10000
Epoch 4: 8977 / 10000
Epoch 5: 9002 / 10000
Epoch 6: 9032 / 10000
Epoch 7: 9060 / 10000
Epoch 8: 9045 / 10000
Epoch 9: 9059 / 10000
Epoch 10: 9069 / 10000
Epoch 11: 9077 / 10000
Epoch 12: 9112 / 10000
Epoch 13: 9117 / 10000
Epoch 14: 9090 / 10000
Epoch 15: 9121 / 10000
Epoch 16: 9124 / 10000
Epoch 17: 9144 / 10000
Epoch 18: 9139 / 10000
Epoch 19: 9146 / 10000
Epoch 20: 9148 / 10000
Epoch 21: 9125 / 10000
Epoch 22: 9165 / 10000
Epoch 23: 9145 / 10000
Epoch 24: 9184 / 10000
Epoch 25: 9186 / 10000
Epoch 26: 9166 / 10000
Epoch 27: 9174 / 10000
Epoch 28: 9135 / 10000
Epoch 29: 9163 / 10000
Epoch 30: 9174 / 10000
Epoch 31: 9166 / 10000
Epoch 32: 9183 / 10000
Epoch 33: 9188 / 10000
Epoch 34: 9171 / 10000
Epoch 35: 9184 / 10000
Epoch 36: 9195 / 10000
Epoch 37: 9202 / 10000
Epoch 38: 9190 / 10000
Epoch 39: 9197 / 10000
Epoch 40: 9205 / 10000
Epoch 41: 9210 / 10000
Epoch 42: 9214 / 10000
Epoch 43: 9197 / 10000
Epoch 44: 9225 / 10000
Epoch 45: 9225 / 10000
Epoch 46: 9181 / 10000
Epoch 47: 9209 / 10000
Epoch 48: 9203 / 10000
Epoch 49: 9226 / 10000
==== Training 784x10x20x10 ANN DONE... ======
==== Training 784x10x30x10 ANN ======
Epoch 0: 7631 / 10000
Epoch 1: 8501 / 10000
Epoch 2: 8718 / 10000
Epoch 3: 8797 / 10000
Epoch 4: 8897 / 10000
Epoch 5: 8930 / 10000
Epoch 6: 8996 / 10000
Epoch 7: 9026 / 10000
Epoch 8: 9057 / 10000
Epoch 9: 9077 / 10000
Epoch 10: 9029 / 10000
Epoch 11: 9087 / 10000
Epoch 12: 9107 / 10000
Epoch 13: 9102 / 10000
Epoch 14: 9118 / 10000
Epoch 15: 9166 / 10000
Epoch 16: 9167 / 10000
Epoch 17: 9160 / 10000
Epoch 18: 9147 / 10000
Epoch 19: 9169 / 10000
Epoch 20: 9143 / 10000
Epoch 21: 9166 / 10000
Epoch 22: 9182 / 10000
Epoch 23: 9176 / 10000
Epoch 24: 9164 / 10000
Epoch 25: 9179 / 10000
Epoch 26: 9156 / 10000
Epoch 27: 9186 / 10000
Epoch 28: 9175 / 10000
Epoch 29: 9190 / 10000
Epoch 30: 9201 / 10000
Epoch 31: 9195 / 10000
Epoch 32: 9179 / 10000
Epoch 33: 9173 / 10000
Epoch 34: 9181 / 10000
Epoch 35: 9183 / 10000
Epoch 36: 9193 / 10000
Epoch 37: 9151 / 10000
Epoch 38: 9200 / 10000
Epoch 39: 9213 / 10000
Epoch 40: 9187 / 10000
Epoch 41: 9186 / 10000
Epoch 42: 9182 / 10000
Epoch 43: 9192 / 10000
Epoch 44: 9211 / 10000
Epoch 45: 9196 / 10000
Epoch 46: 9193 / 10000
Epoch 47: 9206 / 10000
Epoch 48: 9191 / 10000
Epoch 49: 9190 / 10000
==== Training 784x10x30x10 ANN DONE... ======
==== Training 784x10x40x10 ANN ======
Epoch 0: 8036 / 10000
Epoch 1: 8521 / 10000
Epoch 2: 8788 / 10000
Epoch 3: 8910 / 10000
Epoch 4: 8959 / 10000
Epoch 5: 9036 / 10000
Epoch 6: 9045 / 10000
Epoch 7: 9089 / 10000
Epoch 8: 9114 / 10000
Epoch 9: 9121 / 10000
Epoch 10: 9159 / 10000
Epoch 11: 9191 / 10000
Epoch 12: 9171 / 10000
Epoch 13: 9217 / 10000
Epoch 14: 9223 / 10000
Epoch 15: 9229 / 10000
Epoch 16: 9226 / 10000
Epoch 17: 9246 / 10000
Epoch 18: 9263 / 10000
Epoch 19: 9245 / 10000
Epoch 20: 9237 / 10000
Epoch 21: 9241 / 10000
Epoch 22: 9236 / 10000
Epoch 23: 9232 / 10000
Epoch 24: 9260 / 10000
Epoch 25: 9258 / 10000
Epoch 26: 9245 / 10000
Epoch 27: 9263 / 10000
Epoch 28: 9270 / 10000
Epoch 29: 9279 / 10000
Epoch 30: 9253 / 10000
Epoch 31: 9256 / 10000
Epoch 32: 9261 / 10000
Epoch 33: 9268 / 10000
Epoch 34: 9255 / 10000
Epoch 35: 9266 / 10000
Epoch 36: 9259 / 10000
Epoch 37: 9256 / 10000
Epoch 38: 9271 / 10000
Epoch 39: 9260 / 10000
Epoch 40: 9267 / 10000
Epoch 41: 9283 / 10000
Epoch 42: 9279 / 10000
Epoch 43: 9295 / 10000
Epoch 44: 9268 / 10000
Epoch 45: 9280 / 10000
Epoch 46: 9267 / 10000
Epoch 47: 9301 / 10000
Epoch 48: 9281 / 10000
Epoch 49: 9296 / 10000
==== Training 784x10x40x10 ANN DONE... ======
==== Training 784x10x50x10 ANN ======
Epoch 0: 7924 / 10000
Epoch 1: 8503 / 10000
Epoch 2: 8684 / 10000
Epoch 3: 8793 / 10000
Epoch 4: 8842 / 10000
Epoch 5: 8910 / 10000
Epoch 6: 8944 / 10000
Epoch 7: 8937 / 10000
Epoch 8: 8999 / 10000
Epoch 9: 8994 / 10000
Epoch 10: 9005 / 10000
Epoch 11: 8997 / 10000
Epoch 12: 9016 / 10000
Epoch 13: 9063 / 10000
Epoch 14: 9068 / 10000
Epoch 15: 9059 / 10000
Epoch 16: 9090 / 10000
Epoch 17: 9078 / 10000
Epoch 18: 9061 / 10000
Epoch 19: 9120 / 10000
Epoch 20: 9133 / 10000
Epoch 21: 9118 / 10000
Epoch 22: 9085 / 10000
Epoch 23: 9119 / 10000
Epoch 24: 9124 / 10000
Epoch 25: 9137 / 10000
Epoch 26: 9110 / 10000
Epoch 27: 9119 / 10000
Epoch 28: 9142 / 10000
Epoch 29: 9143 / 10000
Epoch 30: 9150 / 10000
Epoch 31: 9159 / 10000
Epoch 32: 9148 / 10000
Epoch 33: 9138 / 10000
Epoch 34: 9138 / 10000
Epoch 35: 9158 / 10000
Epoch 36: 9164 / 10000
Epoch 37: 9151 / 10000
Epoch 38: 9144 / 10000
Epoch 39: 9154 / 10000
Epoch 40: 9164 / 10000
Epoch 41: 9141 / 10000
Epoch 42: 9159 / 10000
Epoch 43: 9147 / 10000
Epoch 44: 9163 / 10000
Epoch 45: 9151 / 10000
Epoch 46: 9170 / 10000
Epoch 47: 9184 / 10000
Epoch 48: 9172 / 10000
Epoch 49: 9170 / 10000
==== Training 784x10x50x10 ANN DONE... ======
==== Training 784x20x10x10 ANN ======
Epoch 0: 7096 / 10000
Epoch 1: 8280 / 10000
Epoch 2: 8625 / 10000
Epoch 3: 8794 / 10000
Epoch 4: 8927 / 10000
Epoch 5: 9007 / 10000
Epoch 6: 9050 / 10000
Epoch 7: 9053 / 10000
Epoch 8: 9119 / 10000
Epoch 9: 9144 / 10000
Epoch 10: 9168 / 10000
Epoch 11: 9190 / 10000
Epoch 12: 9211 / 10000
Epoch 13: 9207 / 10000
Epoch 14: 9205 / 10000
Epoch 15: 9227 / 10000
Epoch 16: 9241 / 10000
Epoch 17: 9253 / 10000
Epoch 18: 9270 / 10000
Epoch 19: 9238 / 10000
Epoch 20: 9261 / 10000
Epoch 21: 9273 / 10000
Epoch 22: 9286 / 10000
Epoch 23: 9305 / 10000
Epoch 24: 9295 / 10000
Epoch 25: 9282 / 10000
Epoch 26: 9301 / 10000
Epoch 27: 9288 / 10000
Epoch 28: 9312 / 10000
Epoch 29: 9324 / 10000
Epoch 30: 9320 / 10000
Epoch 31: 9316 / 10000
Epoch 32: 9327 / 10000
Epoch 33: 9320 / 10000
Epoch 34: 9333 / 10000
Epoch 35: 9326 / 10000
Epoch 36: 9314 / 10000
Epoch 37: 9333 / 10000
Epoch 38: 9340 / 10000
Epoch 39: 9318 / 10000
Epoch 40: 9334 / 10000
Epoch 41: 9319 / 10000
Epoch 42: 9339 / 10000
Epoch 43: 9339 / 10000
Epoch 44: 9335 / 10000
Epoch 45: 9345 / 10000
Epoch 46: 9333 / 10000
Epoch 47: 9324 / 10000
Epoch 48: 9343 / 10000
Epoch 49: 9320 / 10000
==== Training 784x20x10x10 ANN DONE... ======
==== Training 784x20x20x10 ANN ======
Epoch 0: 8035 / 10000
Epoch 1: 8612 / 10000
Epoch 2: 8861 / 10000
Epoch 3: 8948 / 10000
Epoch 4: 9029 / 10000
Epoch 5: 9082 / 10000
Epoch 6: 9127 / 10000
Epoch 7: 9165 / 10000
Epoch 8: 9183 / 10000
Epoch 9: 9199 / 10000
Epoch 10: 9219 / 10000
Epoch 11: 9235 / 10000
Epoch 12: 9236 / 10000
Epoch 13: 9244 / 10000
Epoch 14: 9273 / 10000
Epoch 15: 9290 / 10000
Epoch 16: 9293 / 10000
Epoch 17: 9297 / 10000
Epoch 18: 9306 / 10000
Epoch 19: 9308 / 10000
Epoch 20: 9324 / 10000
Epoch 21: 9332 / 10000
Epoch 22: 9314 / 10000
Epoch 23: 9323 / 10000
Epoch 24: 9314 / 10000
Epoch 25: 9339 / 10000
Epoch 26: 9352 / 10000
Epoch 27: 9348 / 10000
Epoch 28: 9357 / 10000
Epoch 29: 9355 / 10000
Epoch 30: 9370 / 10000
Epoch 31: 9359 / 10000
Epoch 32: 9361 / 10000
Epoch 33: 9359 / 10000
Epoch 34: 9373 / 10000
Epoch 35: 9367 / 10000
Epoch 36: 9370 / 10000
Epoch 37: 9361 / 10000
Epoch 38: 9392 / 10000
Epoch 39: 9376 / 10000
Epoch 40: 9370 / 10000
Epoch 41: 9378 / 10000
Epoch 42: 9368 / 10000
Epoch 43: 9372 / 10000
Epoch 44: 9395 / 10000
Epoch 45: 9383 / 10000
Epoch 46: 9367 / 10000
Epoch 47: 9381 / 10000
Epoch 48: 9397 / 10000
Epoch 49: 9380 / 10000
==== Training 784x20x20x10 ANN DONE... ======
==== Training 784x20x30x10 ANN ======
Epoch 0: 8490 / 10000
Epoch 1: 8868 / 10000
Epoch 2: 8986 / 10000
Epoch 3: 9064 / 10000
Epoch 4: 9098 / 10000
Epoch 5: 9158 / 10000
Epoch 6: 9206 / 10000
Epoch 7: 9212 / 10000
Epoch 8: 9223 / 10000
Epoch 9: 9250 / 10000
Epoch 10: 9274 / 10000
Epoch 11: 9256 / 10000
Epoch 12: 9281 / 10000
Epoch 13: 9298 / 10000
Epoch 14: 9296 / 10000
Epoch 15: 9291 / 10000
Epoch 16: 9327 / 10000
Epoch 17: 9324 / 10000
Epoch 18: 9320 / 10000
Epoch 19: 9331 / 10000
Epoch 20: 9329 / 10000
Epoch 21: 9346 / 10000
Epoch 22: 9352 / 10000
Epoch 23: 9359 / 10000
Epoch 24: 9351 / 10000
Epoch 25: 9361 / 10000
Epoch 26: 9364 / 10000
Epoch 27: 9353 / 10000
Epoch 28: 9372 / 10000
Epoch 29: 9373 / 10000
Epoch 30: 9380 / 10000
Epoch 31: 9378 / 10000
Epoch 32: 9380 / 10000
Epoch 33: 9388 / 10000
Epoch 34: 9379 / 10000
Epoch 35: 9372 / 10000
Epoch 36: 9383 / 10000
Epoch 37: 9376 / 10000
Epoch 38: 9390 / 10000
Epoch 39: 9379 / 10000
Epoch 40: 9398 / 10000
Epoch 41: 9391 / 10000
Epoch 42: 9394 / 10000
Epoch 43: 9410 / 10000
Epoch 44: 9408 / 10000
Epoch 45: 9400 / 10000
Epoch 46: 9400 / 10000
Epoch 47: 9391 / 10000
Epoch 48: 9403 / 10000
Epoch 49: 9406 / 10000
==== Training 784x20x30x10 ANN DONE... ======
==== Training 784x20x40x10 ANN ======
Epoch 0: 7598 / 10000
Epoch 1: 8682 / 10000
Epoch 2: 8869 / 10000
Epoch 3: 8999 / 10000
Epoch 4: 9068 / 10000
Epoch 5: 9123 / 10000
Epoch 6: 9144 / 10000
Epoch 7: 9172 / 10000
Epoch 8: 9200 / 10000
Epoch 9: 9212 / 10000
Epoch 10: 9240 / 10000
Epoch 11: 9241 / 10000
Epoch 12: 9261 / 10000
Epoch 13: 9271 / 10000
Epoch 14: 9281 / 10000
Epoch 15: 9257 / 10000
Epoch 16: 9279 / 10000
Epoch 17: 9279 / 10000
Epoch 18: 9294 / 10000
Epoch 19: 9272 / 10000
Epoch 20: 9312 / 10000
Epoch 21: 9338 / 10000
Epoch 22: 9315 / 10000
Epoch 23: 9326 / 10000
Epoch 24: 9311 / 10000
Epoch 25: 9321 / 10000
Epoch 26: 9326 / 10000
Epoch 27: 9319 / 10000
Epoch 28: 9334 / 10000
Epoch 29: 9322 / 10000
Epoch 30: 9329 / 10000
Epoch 31: 9351 / 10000
Epoch 32: 9354 / 10000
Epoch 33: 9323 / 10000
Epoch 34: 9349 / 10000
Epoch 35: 9362 / 10000
Epoch 36: 9356 / 10000
Epoch 37: 9357 / 10000
Epoch 38: 9359 / 10000
Epoch 39: 9353 / 10000
Epoch 40: 9362 / 10000
Epoch 41: 9365 / 10000
Epoch 42: 9364 / 10000
Epoch 43: 9374 / 10000
Epoch 44: 9364 / 10000
Epoch 45: 9358 / 10000
Epoch 46: 9380 / 10000
Epoch 47: 9363 / 10000
Epoch 48: 9359 / 10000
Epoch 49: 9374 / 10000
==== Training 784x20x40x10 ANN DONE... ======
==== Training 784x20x50x10 ANN ======
Epoch 0: 1135 / 10000
Epoch 1: 1135 / 10000
Epoch 2: 1135 / 10000
Epoch 3: 1135 / 10000
Epoch 4: 9055 / 10000
Epoch 5: 9139 / 10000
Epoch 6: 9146 / 10000
Epoch 7: 9148 / 10000
Epoch 8: 9177 / 10000
Epoch 9: 9206 / 10000
Epoch 10: 9235 / 10000
Epoch 11: 9232 / 10000
Epoch 12: 9236 / 10000
Epoch 13: 9242 / 10000
Epoch 14: 9273 / 10000
Epoch 15: 9282 / 10000
Epoch 16: 9292 / 10000
Epoch 17: 9308 / 10000
Epoch 18: 9306 / 10000
Epoch 19: 9305 / 10000
Epoch 20: 9317 / 10000
Epoch 21: 9324 / 10000
Epoch 22: 9312 / 10000
Epoch 23: 9329 / 10000
Epoch 24: 9342 / 10000
Epoch 25: 9336 / 10000
Epoch 26: 9335 / 10000
Epoch 27: 9334 / 10000
Epoch 28: 9321 / 10000
Epoch 29: 9346 / 10000
